Episode,Date,Names,Gender,Title,Participation_Status,State,Country,Month_Name,Counter,Ratings,Country_Abb
Episode 7,2021-10-13,Badmus Anthony,Female,Students,Active,Lagos,India,October,0,3.118050032661177,IND
Episode 7,2021-10-13,Sekinat Rocks,Female,Students,Active,Imo,United Arab Emirates,October,0,4.005461332324531,ARE
Episode 7,2021-10-13,Samuel Dominion,Female,Students,Active,Benue,China,October,0,4.163722346933833,CHN
Episode 7,2021-10-13,Badmus Carrick,Female,Students,Active,Rivers,United States of America,October,0,3.4421404189109115,USA
Episode 7,2021-10-13,Temitope Caroline,Female,Students,Active,Rivers,United States of America,October,0,3.117643123767383,USA
Episode 7,2021-10-13,Stephen Purple,Female,Students,Active,Rivers,Qatar,October,0,4.511129915173315,QAT
Episode 7,2021-10-13,Johnson Salahudeen,Female,Students,Active,Kaduna,Nigeria,October,0,3.373038708683243,NGA
Episode 7,2021-10-13,Alex Anthony,Female,Students,Active,Delta,United Arab Emirates,October,0,3.641207026367072,ARE
Episode 7,2021-10-13,Temitope Ahamad,Female,Students,Active,Delta,Qatar,October,0,4.381891479688921,QAT
Episode 7,2021-10-13,Temitope Ahamad,Female,Students,Active,Plateau,Germany,October,0,4.123980444426223,DEU
Episode 7,2021-10-13,Najinde Stones,Female,Students,Active,Imo,Belgium,October,0,4.642717946689892,BEL
Episode 7,2021-10-13,Kabiru Islam,Female,Students,Active,Edo,China,October,0,4.716440951474321,CHN
Episode 7,2021-10-13,Babatunde Rocks,Female,Students,Active,Ondo,Germany,October,0,4.932011863230992,DEU
Episode 7,2021-10-13,Babatunde Salahudeen,Female,Students,Active,Bayelsa,Italy,October,0,4.336428006219476,ITA
Episode 7,2021-10-13,Johnson Carrick,Female,Students,Active,Bayelsa,Belgium,October,0,3.9702711153461343,BEL
Episode 7,2021-10-13,Blessing Rocks,Female,Students,Active,Oyo,India,October,0,4.713583064085506,IND
Episode 7,2021-10-13,Blessing Ahamad,Female,Students,Active,Delta,Nigeria,October,0,3.880352307097131,NGA
Episode 7,2021-10-13,Ruth Plater,Female,Students,Active,Oyo,France,October,0,3.4746341615913203,FRA
Episode 7,2021-10-13,Stephen Castor,Female,Students,Active,Anambra,Qatar,October,0,3.496301659520767,QAT
Episode 7,2021-10-13,Mohammed Caroline,Female,Students,Active,Plateau,Nigeria,October,0,4.040909921474077,NGA
Episode 7,2021-10-13,Blessing Genesis,Female,Students,Active,Bayelsa,Nigeria,October,0,4.441047226600229,NGA
Episode 7,2021-10-13,Samuel Castor,Female,Students,Active,Bayelsa,Belgium,October,0,4.859925689115571,BEL
Episode 7,2021-10-13,Alex Genesis,Female,Students,Active,Anambra,China,October,0,3.7190685522126423,CHN
Episode 7,2021-10-13,Badmus Salahudeen,Female,Students,Active,Kano,Russian Federation,October,0,3.040992534994196,RUS
Episode 7,2021-10-13,Babatunde Caroline,Female,Students,Active,Abuja,Canada,October,0,4.038294447206953,CAN
Episode 7,2021-10-13,Stephen Castor,Female,Students,Active,Oyo,Qatar,October,0,3.556973673470977,QAT
Episode 7,2021-10-13,Badmus Dominion,Female,Students,Active,Bayelsa,Canada,October,0,4.33044439272707,CAN
Episode 7,2021-10-13,Stephen Rocks,Female,Students,Active,Bayelsa,Canada,October,0,3.416256558890432,CAN
Episode 7,2021-10-13,Sekinat Ahamad,Female,Students,Active,Imo,Belgium,October,0,4.13027711668878,BEL
Episode 7,2021-10-13,Babatunde Anthony,Female,Students,Active,Kaduna,Belgium,October,0,4.217540398744157,BEL
Episode 7,2021-10-13,Johnson Carrick,Female,Students,Active,Plateau,United Arab Emirates,October,0,4.610409516804291,ARE
Episode 7,2021-10-13,Johnson Islam,Female,Students,Active,Edo,United Arab Emirates,October,0,4.883502576769828,ARE
Episode 7,2021-10-13,Samuel Islam,Female,Students,Active,Kaduna,Russian Federation,October,0,4.118935641188163,RUS
Episode 7,2021-10-13,Johnson Anthony,Female,Students,Active,Edo,France,October,0,3.9258699828543824,FRA
Episode 7,2021-10-13,Temitope Stones,Female,Students,Active,Edo,Qatar,October,0,3.0528735562550104,QAT
Episode 7,2021-10-13,Alex Plater,Female,Students,Active,Ondo,United Arab Emirates,October,0,4.376482510905751,ARE
Episode 7,2021-10-13,Joshua Anthony,Female,Students,Active,Plateau,United States of America,October,0,3.9203654754426753,USA
Episode 7,2021-10-13,Sekinat Plater,Female,Students,Active,Kaduna,India,October,0,3.362921033387717,IND
Episode 7,2021-10-13,Ruth Castor,Female,Students,Active,Edo,France,October,0,3.301044004094344,FRA
Episode 7,2021-10-13,Blessing Islam,Female,Students,Active,Kwara,Canada,October,0,3.662801279013258,CAN
Episode 7,2021-10-13,Najinde Anthony,Female,Students,Active,Kaduna,Russian Federation,October,0,4.816927167645213,RUS
Episode 7,2021-10-13,Samuel Carrick,Female,Students,Active,Ondo,France,October,0,3.1789932146870448,FRA
Episode 7,2021-10-13,Sekinat Rocks,Female,Students,Active,Anambra,Italy,October,0,3.403772168026791,ITA
Episode 7,2021-10-13,Blessing Ahamad,Female,Students,Active,Ondo,China,October,0,3.201662901421692,CHN
Episode 7,2021-10-13,Mohammed Anthony,Female,Students,Active,Bayelsa,Canada,October,0,3.1027079104616324,CAN
Episode 7,2021-10-13,Sekinat Salahudeen,Female,Students,Active,Kano,Canada,October,0,3.769274403422931,CAN
Episode 7,2021-10-13,Joshua Rocks,Female,Students,Active,Rivers,China,October,0,4.182525053764042,CHN
Episode 7,2021-10-13,Sekinat Carrick,Female,Students,Active,Oyo,Italy,October,0,4.330373894833724,ITA
Episode 7,2021-10-13,Mohammed Islam,Female,Students,Active,Plateau,Belgium,October,0,3.376452196045733,BEL
Episode 7,2021-10-13,Joshua Purple,Female,Students,Active,Edo,Nigeria,October,0,3.9137045829408654,NGA
Episode 7,2021-10-13,Mohammed Anthony,Female,Students,Active,Edo,United States of America,October,0,3.0601702147803427,USA
Episode 7,2021-10-13,Sekinat Rashford,Female,Students,Active,Taraba,Russian Federation,October,0,4.71378246035342,RUS
Episode 7,2021-10-13,Surface Catapult,Male,Professionals,Passive,Plateau,Nigeria,October,0,4.321039949792904,NGA
Episode 7,2021-10-13,Katie London,Male,Business Owners,Passive,Lagos,Nigeria,October,0,4.995628681739497,NGA
Episode 7,2021-10-13,Abidemi Aguda,Male,Business Owners,Passive,Lagos,Nigeria,October,0,4.730758810746449,NGA
Episode 7,2021-10-13,Memunatu Bamigbose,Male,Business Owners,Passive,Plateau,Nigeria,October,0,4.224168172710988,NGA
Episode 7,2021-10-13,Babatunde Iloh,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,3.8677728685892583,NGA
Episode 7,2021-10-13,Memunatu Naccim,Male,Business Owners,Passive,Kogi,Nigeria,October,0,4.434628225460364,NGA
Episode 7,2021-10-13,Joe Aguda,Male,Professionals,Passive,Lagos,Nigeria,October,0,3.505880371732381,NGA
Episode 7,2021-10-13,Alariwo Busari,Male,Business Owners,Passive,Plateau,Nigeria,October,0,3.687715521143223,NGA
Episode 7,2021-10-13,Olawale Catapult,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.202979884919975,NGA
Episode 7,2021-10-13,Wole Hammed,Male,Business Owners,Passive,Borno,Nigeria,October,0,4.899451127759773,NGA
Episode 7,2021-10-13,Kadeejat Naccim,Male,Business Owners,Passive,Kogi,Nigeria,October,0,4.9144758619896125,NGA
Episode 7,2021-10-13,Babatunde Agatu,Male,Professionals,Passive,Lagos,Nigeria,October,0,4.377199078053423,NGA
Episode 7,2021-10-13,Ammad Bamigbose,Male,Professionals,Passive,Borno,Nigeria,October,0,4.147491334275015,NGA
Episode 7,2021-10-13,Ammad Bamigbose,Male,Professionals,Passive,Plateau,Nigeria,October,0,3.959895306666528,NGA
Episode 7,2021-10-13,Ammad Bamigbose,Male,Professionals,Passive,Lagos,Nigeria,October,0,4.505719133290863,NGA
Episode 7,2021-10-13,Ammad Iloh,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,3.3204618206650407,NGA
Episode 7,2021-10-13,Ammad Iloh,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.410669608386414,NGA
Episode 7,2021-10-13,Ammad Agatu,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,4.877066831429178,NGA
Episode 7,2021-10-13,Katie Agatu,Male,Business Owners,Passive,Ogun,Nigeria,October,0,4.321819083983552,NGA
Episode 7,2021-10-13,Surface London,Male,Business Owners,Passive,Kogi,Nigeria,October,0,3.987526356238672,NGA
Episode 7,2021-10-13,Olawale Biden,Male,Business Owners,Passive,Lagos,Nigeria,October,0,4.122684614268246,NGA
Episode 7,2021-10-13,Alariwo Busari,Male,Business Owners,Passive,Lagos,Nigeria,October,0,3.7883963435038206,NGA
Episode 7,2021-10-13,Memunatu Busari,Male,Business Owners,Passive,Plateau,Nigeria,October,0,4.348980594053991,NGA
Episode 7,2021-10-13,Nasiru London,Male,Professionals,Passive,Kebbi,Nigeria,October,0,3.831773057121362,NGA
Episode 7,2021-10-13,Abidemi Catapult,Male,Professionals,Passive,Borno,Nigeria,October,0,3.2473924258615003,NGA
Episode 7,2021-10-13,Kadeejat Naccim,Male,Professionals,Passive,Borno,Nigeria,October,0,3.58569540257807,NGA
Episode 7,2021-10-13,Nasiru Aguda,Male,Business Owners,Passive,Ogun,Nigeria,October,0,4.92924955115009,NGA
Episode 7,2021-10-13,Joe Aguda,Male,Business Owners,Passive,Lagos,Nigeria,October,0,4.910908641240092,NGA
Episode 7,2021-10-13,Josephine Aguda,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.767018333505964,NGA
Episode 7,2021-10-13,Tunde Uthman,Male,Professionals,Passive,Kogi,Nigeria,October,0,3.786780554752389,NGA
Episode 7,2021-10-13,Nasiru Aguda,Male,Professionals,Passive,Kebbi,Nigeria,October,0,3.2041694613753258,NGA
Episode 7,2021-10-13,Bingo Aguda,Male,Business Owners,Passive,Borno,Nigeria,October,0,3.4719465788162616,NGA
Episode 7,2021-10-13,Ebuka London,Male,Business Owners,Passive,Lagos,Nigeria,October,0,4.148638780119884,NGA
Episode 8,2021-10-20,Babatunde Islam,Female,Professionals,Active,Bayelsa,United Arab Emirates,October,0,4.497855221061415,ARE
Episode 8,2021-10-20,Badmus Anthony,Female,Professionals,Active,Benue,China,October,0,4.471124526770196,CHN
Episode 8,2021-10-20,Najinde Carrick,Female,Professionals,Active,Delta,Italy,October,0,3.584904113830495,ITA
Episode 8,2021-10-20,Sekinat Purple,Female,Students,Active,Plateau,Italy,October,0,3.370976928862384,ITA
Episode 8,2021-10-20,Kabiru Plater,Female,Professionals,Active,Benue,India,October,0,4.503236061088074,IND
Episode 8,2021-10-20,Johnson Ahamad,Female,Students,Active,Ondo,United Arab Emirates,October,0,4.6202041126001125,ARE
Episode 8,2021-10-20,Blessing Genesis,Female,Students,Active,Oyo,France,October,0,3.2768521830451656,FRA
Episode 8,2021-10-20,Joshua Stones,Female,Students,Active,Benue,United States of America,October,0,4.423489186266604,USA
Episode 8,2021-10-20,Temitope Rashford,Female,Professionals,Active,Rivers,United Arab Emirates,October,0,4.460079462270199,ARE
Episode 8,2021-10-20,Ruth Islam,Female,Students,Active,Abuja,China,October,0,4.985204726588332,CHN
Episode 8,2021-10-20,Najinde Rocks,Female,Professionals,Active,Plateau,Canada,October,0,4.143430983227239,CAN
Episode 8,2021-10-20,Najinde Anthony,Female,Students,Active,Kaduna,Russian Federation,October,0,4.041367913258906,RUS
Episode 8,2021-10-20,Badmus Islam,Female,Students,Active,Rivers,Italy,October,0,4.258487481445494,ITA
Episode 8,2021-10-20,Samuel Plater,Female,Students,Active,Abuja,Qatar,October,0,4.024605449337361,QAT
Episode 8,2021-10-20,Temitope Carrick,Female,Students,Active,Oyo,Russian Federation,October,0,3.181882580160325,RUS
Episode 8,2021-10-20,Temitope Ahamad,Female,Students,Active,Anambra,India,October,0,4.744347962280794,IND
Episode 8,2021-10-20,Najinde Rashford,Female,Students,Active,Plateau,Qatar,October,0,3.509148314098262,QAT
Episode 8,2021-10-20,Mohammed Stones,Female,Professionals,Active,Oyo,China,October,0,4.643404569925734,CHN
Episode 8,2021-10-20,Johnson Rashford,Female,Professionals,Active,Rivers,Belgium,October,0,4.642138369948848,BEL
Episode 8,2021-10-20,Temitope Caroline,Female,Professionals,Active,Kaduna,Italy,October,0,3.556857719449778,ITA
Episode 8,2021-10-20,Stephen Dominion,Female,Students,Active,Kaduna,France,October,0,3.3397778433192418,FRA
Episode 8,2021-10-20,Joshua Plater,Female,Students,Active,Ondo,France,October,0,4.423687637234703,FRA
Episode 8,2021-10-20,Temitope Stones,Female,Students,Active,Kaduna,Germany,October,0,4.953953161255622,DEU
Episode 8,2021-10-20,Najinde Stones,Female,Students,Active,Delta,Qatar,October,0,4.552259599743989,QAT
Episode 8,2021-10-20,Johnson Plater,Female,Professionals,Active,Kwara,Italy,October,0,4.682331831840735,ITA
Episode 8,2021-10-20,Samuel Plater,Female,Students,Active,Oyo,United States of America,October,0,3.138962158762192,USA
Episode 8,2021-10-20,Sekinat Dominion,Female,Students,Active,Anambra,China,October,0,3.752362250889811,CHN
Episode 8,2021-10-20,Temitope Salahudeen,Female,Professionals,Active,Plateau,China,October,0,4.936235393989859,CHN
Episode 8,2021-10-20,Samuel Caroline,Female,Students,Active,Lagos,United States of America,October,0,3.4812849890695783,USA
Episode 8,2021-10-20,Kabiru Carrick,Female,Professionals,Active,Kwara,Canada,October,0,3.4671964516344245,CAN
Episode 8,2021-10-20,Alex Castor,Female,Professionals,Active,Taraba,Italy,October,0,4.150961442539876,ITA
Episode 8,2021-10-20,Kabiru Stones,Female,Students,Active,Oyo,Germany,October,0,3.784000167495373,DEU
Episode 8,2021-10-20,Babatunde Castor,Female,Professionals,Active,Ondo,China,October,0,4.406867639094239,CHN
Episode 8,2021-10-20,Temitope Salahudeen,Female,Students,Active,Anambra,Germany,October,0,3.2044830694520217,DEU
Episode 8,2021-10-20,Joshua Rashford,Female,Professionals,Active,Anambra,Canada,October,0,3.0113683126931186,CAN
Episode 8,2021-10-20,Sekinat Ahamad,Female,Professionals,Active,Imo,Nigeria,October,0,3.0073813428929954,NGA
Episode 8,2021-10-20,Johnson Genesis,Female,Professionals,Active,Plateau,Canada,October,0,3.7530109151952527,CAN
Episode 8,2021-10-20,Kabiru Islam,Female,Students,Active,Kwara,India,October,0,3.931011080497836,IND
Episode 8,2021-10-20,Blessing Plater,Female,Students,Active,Bayelsa,Canada,October,0,4.883301208876183,CAN
Episode 8,2021-10-20,Blessing Salahudeen,Female,Students,Active,Oyo,United States of America,October,0,4.710049479183452,USA
Episode 8,2021-10-20,Stephen Salahudeen,Female,Students,Active,Imo,United Arab Emirates,October,0,4.632367045114837,ARE
Episode 8,2021-10-20,Samuel Rocks,Female,Professionals,Active,Ondo,Russian Federation,October,0,4.175626730074961,RUS
Episode 8,2021-10-20,Kabiru Stones,Female,Students,Active,Imo,Italy,October,0,3.5429785340096127,ITA
Episode 8,2021-10-20,Ruth Castor,Female,Professionals,Active,Kwara,China,October,0,4.179881094027397,CHN
Episode 8,2021-10-20,Joshua Salahudeen,Female,Professionals,Active,Rivers,China,October,0,3.493736500235915,CHN
Episode 8,2021-10-20,Kabiru Genesis,Female,Professionals,Active,Bayelsa,Germany,October,0,3.4262835732678467,DEU
Episode 8,2021-10-20,Joshua Stones,Female,Professionals,Active,Imo,Qatar,October,0,4.648718731224101,QAT
Episode 8,2021-10-20,Babatunde Salahudeen,Female,Professionals,Active,Lagos,Qatar,October,0,3.956779603747816,QAT
Episode 8,2021-10-20,Joshua Dominion,Female,Professionals,Active,Bayelsa,United Arab Emirates,October,0,4.662237070901697,ARE
Episode 8,2021-10-20,Alex Caroline,Female,Students,Active,Kaduna,United States of America,October,0,4.277331691140823,USA
Episode 8,2021-10-20,Joshua Plater,Female,Professionals,Active,Kano,United States of America,October,0,3.5730057686313703,USA
Episode 8,2021-10-20,Mohammed Plater,Female,Students,Active,Benue,India,October,0,4.47375895535852,IND
Episode 8,2021-10-20,Kabiru Purple,Female,Professionals,Active,Oyo,United States of America,October,0,4.390854257539251,USA
Episode 8,2021-10-20,Najinde Dominion,Female,Professionals,Active,Plateau,Russian Federation,October,0,3.953910265990654,RUS
Episode 8,2021-10-20,Badmus Genesis,Female,Professionals,Active,Lagos,France,October,0,3.8986445210797727,FRA
Episode 8,2021-10-20,Blessing Anthony,Female,Professionals,Active,Benue,Nigeria,October,0,3.903915850528188,NGA
Episode 8,2021-10-20,Kabiru Plater,Female,Students,Active,Edo,Russian Federation,October,0,4.104730218962959,RUS
Episode 8,2021-10-20,Samuel Ahamad,Female,Students,Active,Imo,Canada,October,0,4.413369120427847,CAN
Episode 8,2021-10-20,Sekinat Rocks,Female,Professionals,Active,Taraba,India,October,0,4.348842671303933,IND
Episode 8,2021-10-20,Samuel Caroline,Female,Professionals,Active,Taraba,Russian Federation,October,0,3.099501870278032,RUS
Episode 8,2021-10-20,Alex Purple,Female,Students,Active,Abuja,China,October,0,3.027219770526981,CHN
Episode 8,2021-10-20,Johnson Plater,Female,Professionals,Active,Taraba,France,October,0,4.28745492396531,FRA
Episode 8,2021-10-20,Badmus Purple,Female,Professionals,Active,Kwara,France,October,0,4.708676455187116,FRA
Episode 8,2021-10-20,Ruth Ahamad,Female,Students,Active,Kwara,Italy,October,0,4.385896735524105,ITA
Episode 8,2021-10-20,Samuel Salahudeen,Female,Students,Active,Rivers,Russian Federation,October,0,3.657361450502216,RUS
Episode 8,2021-10-20,Samuel Plater,Female,Professionals,Active,Rivers,Canada,October,0,3.865515839451468,CAN
Episode 8,2021-10-20,Joshua Islam,Female,Professionals,Active,Oyo,Italy,October,0,3.58124983328473,ITA
Episode 8,2021-10-20,Mohammed Genesis,Female,Students,Active,Kano,China,October,0,3.375869454757696,CHN
Episode 8,2021-10-20,Babatunde Stones,Female,Students,Active,Benue,Belgium,October,0,4.103598871445596,BEL
Episode 8,2021-10-20,Temitope Rashford,Female,Professionals,Active,Oyo,Nigeria,October,0,3.5946729249699683,NGA
Episode 8,2021-10-20,Ruth Rocks,Female,Students,Active,Lagos,Qatar,October,0,3.026915772926622,QAT
Episode 8,2021-10-20,Najinde Castor,Female,Students,Active,Kano,Germany,October,0,4.323683685418958,DEU
Episode 8,2021-10-20,Kabiru Stones,Female,Professionals,Active,Kwara,United Arab Emirates,October,0,4.900785999270577,ARE
Episode 8,2021-10-20,Surface Aguda,Male,Professionals,Passive,Ogun,Nigeria,October,0,3.409219045172176,NGA
Episode 8,2021-10-20,Kadeejat Agatu,Male,Business Owners,Passive,Ogun,Nigeria,October,0,4.936183559506161,NGA
Episode 8,2021-10-20,Tunde Aguda,Male,Business Owners,Passive,Plateau,Nigeria,October,0,3.700229412180452,NGA
Episode 8,2021-10-20,Nasiru Aguda,Male,Business Owners,Passive,Ogun,Nigeria,October,0,4.263011129989324,NGA
Episode 8,2021-10-20,Ebuka Ogar,Male,Students,Passive,Kogi,Nigeria,October,0,3.826660984127505,NGA
Episode 8,2021-10-20,Josephine Catapult,Male,Professionals,Passive,Lagos,Nigeria,October,0,4.6596077601120935,NGA
Episode 8,2021-10-20,Memunatu Busari,Male,Professionals,Passive,Ogun,Nigeria,October,0,4.372236293585248,NGA
Episode 8,2021-10-20,Nasiru Ogar,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.391707769577037,NGA
Episode 8,2021-10-20,Memunatu Aguda,Male,Business Owners,Passive,Kogi,Nigeria,October,0,3.657157502072092,NGA
Episode 8,2021-10-20,Abidemi Hammed,Male,Business Owners,Passive,Ogun,Nigeria,October,0,4.581819269476083,NGA
Episode 8,2021-10-20,Ebuka Iloh,Male,Students,Passive,Ogun,Nigeria,October,0,4.341644129294437,NGA
Episode 8,2021-10-20,Olawale Naccim,Male,Professionals,Passive,Kogi,Nigeria,October,0,3.739774417737838,NGA
Episode 8,2021-10-20,Wole Busari,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,4.490327779127537,NGA
Episode 8,2021-10-20,Alariwo Busari,Male,Students,Passive,Plateau,Nigeria,October,0,3.557902065080394,NGA
Episode 8,2021-10-20,Nasiru Iloh,Male,Students,Passive,Kebbi,Nigeria,October,0,3.203141035077052,NGA
Episode 8,2021-10-20,Nasiru Agatu,Male,Professionals,Passive,Lagos,Nigeria,October,0,3.847663133689709,NGA
Episode 8,2021-10-20,Olufemu Aguda,Male,Professionals,Passive,Plateau,Nigeria,October,0,4.0928210969368175,NGA
Episode 8,2021-10-20,Abidemi Awe,Male,Business Owners,Passive,Lagos,Nigeria,October,0,4.104740040321492,NGA
Episode 8,2021-10-20,Katie Dogun,Male,Students,Passive,Ogun,Nigeria,October,0,3.1828113707195254,NGA
Episode 8,2021-10-20,Bingo Agatu,Male,Professionals,Passive,Lagos,Nigeria,October,0,3.4282058661106225,NGA
Episode 8,2021-10-20,Ammad Iloh,Male,Professionals,Passive,Ogun,Nigeria,October,0,4.543492842813684,NGA
Episode 8,2021-10-20,Joe Busari,Male,Business Owners,Passive,Plateau,Nigeria,October,0,4.267583313434676,NGA
Episode 8,2021-10-20,Katie Uthman,Male,Professionals,Passive,Kogi,Nigeria,October,0,3.321040076216197,NGA
Episode 8,2021-10-20,Olufemu London,Male,Students,Passive,Kogi,Nigeria,October,0,3.280668640923486,NGA
Episode 8,2021-10-20,Olawale Agatu,Male,Students,Passive,Borno,Nigeria,October,0,4.435226030277929,NGA
Episode 8,2021-10-20,Abidemi Catapult,Male,Business Owners,Passive,Borno,Nigeria,October,0,4.753295404160018,NGA
Episode 8,2021-10-20,Alariwo Naccim,Male,Business Owners,Passive,Ogun,Nigeria,October,0,3.4365946755189056,NGA
Episode 8,2021-10-20,Abidemi Dogun,Male,Students,Passive,Lagos,Nigeria,October,0,4.5553458315704605,NGA
Episode 8,2021-10-20,Olufemu Hammed,Male,Professionals,Passive,Lagos,Nigeria,October,0,4.879896978946723,NGA
Episode 8,2021-10-20,Alariwo Agatu,Male,Business Owners,Passive,Plateau,Nigeria,October,0,3.954292193484732,NGA
Episode 8,2021-10-20,Nasiru Busari,Male,Business Owners,Passive,Ogun,Nigeria,October,0,3.1360492782834166,NGA
Episode 8,2021-10-20,Nasiru Busari,Male,Students,Passive,Lagos,Nigeria,October,0,3.0827188351607013,NGA
Episode 8,2021-10-20,Olawale Ogar,Male,Students,Passive,Kebbi,Nigeria,October,0,4.5933040632789846,NGA
Episode 8,2021-10-20,Olawale Uthman,Male,Business Owners,Passive,Kogi,Nigeria,October,0,4.191137991702332,NGA
Episode 8,2021-10-20,Bingo Naccim,Male,Professionals,Passive,Borno,Nigeria,October,0,3.8977905979291223,NGA
Episode 8,2021-10-20,Surface Dogun,Male,Business Owners,Passive,Plateau,Nigeria,October,0,3.732637726319726,NGA
Episode 8,2021-10-20,Tunde Aguda,Male,Students,Passive,Borno,Nigeria,October,0,4.10494725020722,NGA
Episode 8,2021-10-20,Kadeejat Bamigbose,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,4.902998456165506,NGA
Episode 8,2021-10-20,Nasiru Agatu,Male,Professionals,Passive,Plateau,Nigeria,October,0,3.5860370444230645,NGA
Episode 8,2021-10-20,Wole Ogar,Male,Students,Passive,Kogi,Nigeria,October,0,4.6623783303066375,NGA
Episode 8,2021-10-20,Kadeejat Uthman,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,4.070148076760507,NGA
Episode 8,2021-10-20,Katie Uthman,Male,Students,Passive,Borno,Nigeria,October,0,3.288190424777388,NGA
Episode 8,2021-10-20,Memunatu Jack,Male,Professionals,Passive,Lagos,Nigeria,October,0,3.25508845500923,NGA
Episode 8,2021-10-20,Kadeejat Busari,Male,Students,Passive,Plateau,Nigeria,October,0,3.1386379114807195,NGA
Episode 8,2021-10-20,Olawale Jack,Male,Students,Passive,Borno,Nigeria,October,0,3.1493933912457264,NGA
Episode 8,2021-10-20,Surface Aguda,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.194197052817237,NGA
Episode 8,2021-10-20,Surface Aguda,Male,Professionals,Passive,Kebbi,Nigeria,October,0,4.83085537684758,NGA
Episode 8,2021-10-20,Kadeejat Hammed,Male,Professionals,Passive,Kebbi,Nigeria,October,0,3.4658434140345844,NGA
Episode 8,2021-10-20,Joe Catapult,Male,Business Owners,Passive,Kogi,Nigeria,October,0,3.121618348289914,NGA
Episode 8,2021-10-20,Olufemu Jack,Male,Students,Passive,Lagos,Nigeria,October,0,3.180438966969211,NGA
Episode 8,2021-10-20,Nasiru Iloh,Male,Professionals,Passive,Plateau,Nigeria,October,0,3.273088030348565,NGA
Episode 8,2021-10-20,Surface Busari,Male,Students,Passive,Plateau,Nigeria,October,0,4.484312392861376,NGA
Episode 8,2021-10-20,Bingo Aguda,Male,Students,Passive,Kebbi,Nigeria,October,0,3.83353029638051,NGA
Episode 8,2021-10-20,Nasiru Busari,Male,Students,Passive,Kebbi,Nigeria,October,0,3.3920338932099874,NGA
Episode 8,2021-10-20,Olawale Bamigbose,Male,Business Owners,Passive,Borno,Nigeria,October,0,3.5867179154994124,NGA
Episode 8,2021-10-20,Surface Hammed,Male,Students,Passive,Plateau,Nigeria,October,0,3.106884590470167,NGA
Episode 8,2021-10-20,Nasiru Uthman,Male,Business Owners,Passive,Ogun,Nigeria,October,0,3.724888518549368,NGA
Episode 8,2021-10-20,Surface Jack,Male,Business Owners,Passive,Kebbi,Nigeria,October,0,3.994031586358406,NGA
Episode 8,2021-10-20,Katie Hammed,Male,Students,Passive,Kebbi,Nigeria,October,0,4.058668282984248,NGA
Episode 8,2021-10-20,Kadeejat London,Male,Students,Passive,Lagos,Nigeria,October,0,3.654377954671319,NGA
Episode 8,2021-10-20,Bingo London,Male,Students,Passive,Borno,Nigeria,October,0,4.063775877584721,NGA
Episode 8,2021-10-20,Ebuka Ogar,Male,Professionals,Passive,Borno,Nigeria,October,0,4.1502655276801175,NGA
Episode 8,2021-10-20,Babatunde Hammed,Male,Students,Passive,Borno,Nigeria,October,0,3.8012639920418936,NGA
Episode 8,2021-10-20,Olufemu Hammed,Male,Students,Passive,Borno,Nigeria,October,0,3.428286450474785,NGA
Episode 8,2021-10-20,Abidemi Agatu,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.543745890828916,NGA
Episode 8,2021-10-20,Nasiru Busari,Male,Business Owners,Passive,Kogi,Nigeria,October,0,3.854403939934415,NGA
Episode 8,2021-10-20,Ammad Hammed,Male,Professionals,Passive,Borno,Nigeria,October,0,4.329955109596846,NGA
Episode 8,2021-10-20,Memunatu Biden,Male,Business Owners,Passive,Lagos,Nigeria,October,0,3.2942035178769937,NGA
Episode 8,2021-10-20,Olawale Awe,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.117496499974677,NGA
Episode 8,2021-10-20,Ammad Ogar,Male,Students,Passive,Kebbi,Nigeria,October,0,4.809943479791668,NGA
Episode 8,2021-10-20,Ammad Ogar,Male,Professionals,Passive,Kebbi,Nigeria,October,0,4.429982585111115,NGA
Episode 8,2021-10-20,Josephine London,Male,Business Owners,Passive,Plateau,Nigeria,October,0,3.8425043861303374,NGA
Episode 8,2021-10-20,Nasiru Hammed,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.543230818971917,NGA
Episode 8,2021-10-20,Abidemi Aguda,Male,Students,Passive,Lagos,Nigeria,October,0,4.801890470117627,NGA
Episode 8,2021-10-20,Ebuka Dogun,Male,Business Owners,Passive,Kogi,Nigeria,October,0,4.936427020669129,NGA
Episode 8,2021-10-20,Olufemu Iloh,Male,Professionals,Passive,Kogi,Nigeria,October,0,4.84528968770036,NGA
Episode 8,2021-10-20,Nasiru Dogun,Male,Professionals,Passive,Kebbi,Nigeria,October,0,4.06488900847076,NGA
